id_user,mon,cnt_group,cnt_indiv,sum_group,sum_indiv,cnt_total,sum_total
1345,2023-11,6,0,4800,0,6,4800
1345,2023-12,7,0,5600,0,7,5600
1346,2023-08,0,2,0,3600,2,3600
1347,2023-04,12,2,9600,3600,14,13200
1347,2023-07,9,0,7200,0,9,7200
1347,2023-08,11,0,9600,0,11,9600
1347,2023-09,9,0,7200,0,9,7200
1347,2023-10,10,0,8000,0,10,8000
1347,2023-11,11,0,8800,0,11,8800
1347,2023-12,10,0,8000,0,10,8000
1348,2023-02,0,5,0,9000,5,9000
1348,2023-12,0,8,0,14400,8,14400
1349,2023-01,0,5,0,9000,5,9000
1349,2023-02,0,4,0,7200,4,7200
1349,2023-03,0,2,0,3600,2,3600
1349,2023-04,0,5,0,9000,5,9000
1349,2023-09,0,6,0,10800,6,10800
1349,2023-10,0,4,0,7200,4,7200
1350,2023-02,8,4,6400,7200,12,13600
1350,2023-03,12,0,10400,0,12,10400
1350,2023-04,9,3,7200,5400,12,12600
1350,2023-09,12,0,10400,0,12,10400
1350,2023-10,8,3,6400,5400,11,11800
1350,2023-11,9,3,7200,5400,12,12600
1350,2023-12,10,2,8000,3600,12,11600
1351,2023-01,0,6,0,10800,6,10800
1351,2023-02,0,8,0,14400,8,14400
1351,2023-03,0,7,0,12600,7,12600
1351,2023-04,0,4,0,7200,4,7200
1351,2023-05,0,5,0,8000,5,8000
1351,2023-06,0,5,0,9000,5,9000
1351,2023-07,0,4,0,7200,4,7200
1351,2023-08,0,6,0,10800,6,10800
1351,2023-09,0,8,0,14400,8,14400
1351,2023-10,0,8,0,14400,8,14400
1351,2023-11,0,8,0,14400,8,14400
1351,2023-12,0,8,0,14400,8,14400
1352,2023-10,8,6,6400,10800,14,17200
1352,2023-11,9,5,8000,9000,14,17000
1352,2023-12,11,3,8800,5400,14,14200
1353,2023-06,4,1,3200,1800,5,5000
1353,2023-07,3,1,2400,1800,4,4200
1353,2023-08,3,2,2400,3600,5,6000
1353,2023-09,2,3,1600,5400,5,7000
1353,2023-10,3,0,2400,0,3,2400
1354,2023-04,8,0,6400,0,8,6400
1354,2023-05,8,0,6400,0,8,6400
1354,2023-06,11,0,8800,0,11,8800
1354,2023-07,11,0,8800,0,11,8800
1354,2023-08,11,0,8800,0,11,8800
1354,2023-09,11,0,8800,0,11,8800
1354,2023-10,8,0,6400,0,8,6400
1355,2023-09,0,3,0,5400,3,5400
1355,2023-10,0,3,0,5400,3,5400
1355,2023-11,0,2,0,3600,2,3600
1356,2023-07,0,2,0,3600,2,3600
1356,2023-08,0,3,0,5400,3,5400
1356,2023-09,0,3,0,5400,3,5400
1357,2023-10,4,0,3200,0,4,3200
1357,2023-11,5,0,4000,0,5,4000
1357,2023-12,8,0,6400,0,8,6400
1358,2023-01,4,6,3200,10800,10,14000
1358,2023-02,5,5,4000,9000,10,13000
1358,2023-03,6,4,4800,7200,10,12000
1358,2023-06,5,5,4000,9000,10,13000
1358,2023-07,4,6,3200,10800,10,14000
1358,2023-08,6,4,4800,7200,10,12000
1358,2023-09,6,4,4800,7200,10,12000
1358,2023-10,8,2,6400,3600,10,10000
1359,2023-05,6,0,4800,0,6,4800
1359,2023-06,4,0,3200,0,4,3200
1359,2023-07,7,0,5600,0,7,5600
1359,2023-08,6,0,4800,0,6,4800
1359,2023-09,7,0,5600,0,7,5600
1359,2023-10,6,0,5600,0,6,5600
1359,2023-11,4,0,3200,0,4,3200
1359,2023-12,8,0,6400,0,8,6400
1360,2023-03,3,5,2400,9000,8,11400
1360,2023-04,2,4,1600,7200,6,8800
1360,2023-05,3,5,2400,8000,8,10400
1360,2023-06,2,6,1600,10800,8,12400
1360,2023-07,5,3,4000,5400,8,9400
1360,2023-08,2,6,1600,10800,8,12400
1360,2023-09,6,1,4800,1800,7,6600
1360,2023-10,4,3,3200,5400,7,8600
1360,2023-11,5,3,4000,5400,8,9400
1360,2023-12,3,5,2400,9000,8,11400
1361,2023-01,0,4,0,7200,4,7200
1362,2023-02,4,6,3200,10800,10,14000
1362,2023-03,8,2,6400,3600,10,10000
1362,2023-04,7,3,5600,5400,10,11000
1362,2023-05,5,5,4000,8000,10,12000
1362,2023-06,6,4,4800,7200,10,12000
1362,2023-07,7,3,5600,5400,10,11000
1362,2023-09,5,5,4000,9000,10,13000
1362,2023-10,6,3,4800,5400,9,10200
1362,2023-11,4,6,3200,10800,10,14000
1362,2023-12,7,3,5600,5400,10,11000
1363,2023-01,5,0,4000,0,5,4000
1363,2023-02,6,0,4800,0,6,4800
1363,2023-03,8,0,6400,0,8,6400
1363,2023-04,7,0,6400,0,7,6400
1363,2023-05,6,4,4800,6400,10,11200
1363,2023-06,8,0,6400,0,8,6400
1363,2023-07,5,0,4000,0,5,4000
1363,2023-08,6,0,4800,0,6,4800
1363,2023-09,6,0,4800,0,6,4800
1363,2023-10,8,0,6400,0,8,6400
1363,2023-11,5,0,4000,0,5,4000
1363,2023-12,5,0,4000,0,5,4000
1364,2023-08,0,1,0,1800,1,1800
1364,2023-09,0,1,0,1800,1,1800
1365,2023-01,5,3,4000,5400,8,9400
1365,2023-02,7,1,5600,1800,8,7400
1366,2023-03,0,2,0,3600,2,3600
1366,2023-04,0,6,0,10800,6,10800
1367,2023-02,0,4,0,7200,4,7200
1367,2023-03,0,3,0,5400,3,5400
1368,2023-01,0,1,0,1800,1,1800
1368,2023-02,0,1,0,1800,1,1800
1368,2023-03,0,2,0,3600,2,3600
1368,2023-05,0,1,0,1600,1,1600
1368,2023-06,0,3,0,5400,3,5400
1368,2023-08,0,4,0,7200,4,7200
1368,2023-09,0,4,0,7200,4,7200
1368,2023-10,0,4,0,7200,4,7200
1369,2023-06,3,3,2400,5400,6,7800
1369,2023-09,4,2,3200,3600,6,6800
1369,2023-10,4,3,3200,5400,7,8600
1369,2023-11,3,4,2400,7200,7,9600
1370,2023-02,0,7,0,12600,7,12600
1370,2023-03,0,8,0,14400,8,14400
1370,2023-04,0,5,0,9000,5,9000
1370,2023-05,0,12,0,19400,12,19400
1370,2023-06,0,5,0,9000,5,9000
1370,2023-07,0,6,0,10800,6,10800
1370,2023-08,0,4,0,7200,4,7200
1370,2023-09,0,5,0,9000,5,9000
1370,2023-10,0,7,0,12600,7,12600
1370,2023-11,0,3,0,5400,3,5400
1371,2023-01,4,1,3200,1800,5,5000
1371,2023-02,4,1,3200,1800,5,5000
1371,2023-03,3,1,2400,1800,4,4200
1371,2023-04,2,3,1600,5400,5,7000
1371,2023-05,4,1,3200,1600,5,4800
1371,2023-06,4,1,3200,1800,5,5000
1371,2023-07,2,3,1600,5400,5,7000
1371,2023-08,4,1,3200,1800,5,5000
1371,2023-09,2,3,1600,5400,5,7000
1371,2023-10,4,0,3200,0,4,3200
1371,2023-11,4,1,3200,1800,5,5000
1371,2023-12,3,2,2400,3600,5,6000
1372,2023-01,10,3,8000,5400,13,13400
1372,2023-07,9,0,8000,0,9,8000
1372,2023-08,9,0,7200,0,9,7200
1372,2023-12,12,0,9600,0,12,9600
1373,2023-11,5,7,4000,12600,12,16600
1374,2023-02,5,0,4000,0,5,4000
1374,2023-03,8,0,6400,0,8,6400
1374,2023-04,4,0,4000,0,4,4000
1374,2023-05,1,5,800,8000,6,8800
1374,2023-06,7,0,5600,0,7,5600
1374,2023-07,8,0,6400,0,8,6400
1374,2023-08,4,0,3200,0,4,3200
1374,2023-10,4,0,3200,0,4,3200
1374,2023-12,6,0,4800,0,6,4800
1375,2023-04,8,4,6400,7200,12,13600
1375,2023-05,8,4,6400,6400,12,12800
1375,2023-06,12,0,9600,0,12,9600
1375,2023-07,10,2,8000,3600,12,11600
1375,2023-08,8,4,6400,7200,12,13600
1375,2023-12,11,1,8800,1800,12,10600
1376,2023-01,5,3,4800,5400,8,10200
1376,2023-02,7,1,5600,1800,8,7400
1376,2023-09,6,2,4800,3600,8,8400
1376,2023-10,6,1,4800,1800,7,6600
1376,2023-11,6,2,4800,3600,8,8400
1377,2023-10,10,0,8000,0,10,8000
1377,2023-11,8,0,6400,0,8,6400
1377,2023-12,8,0,6400,0,8,6400
1378,2023-03,0,4,0,7200,4,7200
1378,2023-04,0,2,0,3600,2,3600
1378,2023-05,0,4,0,6400,4,6400
1378,2023-06,0,3,0,5400,3,5400
1378,2023-10,0,1,0,1800,1,1800
1378,2023-12,0,3,0,5400,3,5400
1379,2023-07,6,3,5600,5400,9,11000
1380,2023-07,3,0,2400,0,3,2400
1380,2023-08,3,0,2400,0,3,2400
1380,2023-09,3,0,2400,0,3,2400
1380,2023-10,3,0,2400,0,3,2400
1380,2023-12,4,0,3200,0,4,3200
1381,2023-01,10,8,8000,14400,18,22400
1381,2023-02,12,5,9600,9000,17,18600
1381,2023-03,13,0,10400,0,13,10400
1381,2023-04,13,0,10400,0,13,10400
1381,2023-05,3,9,2400,14600,12,17000
1381,2023-06,13,0,10400,0,13,10400
1381,2023-07,12,0,9600,0,12,9600
1381,2023-08,12,0,9600,0,12,9600
1381,2023-09,11,0,8800,0,11,8800
1381,2023-10,12,0,9600,0,12,9600
1381,2023-11,13,0,10400,0,13,10400
1381,2023-12,13,0,10400,0,13,10400
1382,2023-01,0,2,0,3600,2,3600
1382,2023-02,0,2,0,3600,2,3600
1382,2023-03,0,1,0,1800,1,1800
1383,2023-03,4,0,3200,0,4,3200
1383,2023-08,8,0,6400,0,8,6400
1383,2023-09,7,0,5600,0,7,5600
1383,2023-11,8,0,6400,0,8,6400
1383,2023-12,4,0,3200,0,4,3200
1384,2023-06,12,0,9600,0,12,9600
1384,2023-07,10,2,8000,3600,12,11600
1384,2023-08,8,4,6400,7200,12,13600
1384,2023-09,11,1,8800,1800,12,10600
1384,2023-10,11,0,8800,0,11,8800
1384,2023-11,12,0,9600,0,12,9600
1385,2023-06,0,4,0,7200,4,7200
1385,2023-07,0,4,0,7200,4,7200
1386,2023-05,11,3,8800,4800,14,13600
1386,2023-06,12,2,10400,3600,14,14000
1386,2023-08,13,1,10400,1800,14,12200
1386,2023-09,13,1,10400,1800,14,12200
1386,2023-10,13,1,10400,1800,14,12200
1386,2023-11,14,0,11200,0,14,11200
1387,2023-03,8,0,6400,0,8,6400
1387,2023-04,7,0,5600,0,7,5600
1387,2023-05,7,0,5600,0,7,5600
1387,2023-07,6,1,4800,1800,7,6600
1387,2023-08,7,1,5600,1800,8,7400
1387,2023-10,7,1,5600,1800,8,7400
1387,2023-11,6,2,4800,3600,8,8400
1387,2023-12,5,1,4000,1800,6,5800
1388,2023-01,9,0,8000,0,9,8000
1388,2023-02,10,0,8800,0,10,8800
1388,2023-03,7,0,5600,0,7,5600
1388,2023-04,11,0,8800,0,11,8800
1388,2023-05,9,5,7200,8000,14,15200
1388,2023-06,10,0,8000,0,10,8000
1388,2023-07,9,0,7200,0,9,7200
1388,2023-08,12,0,9600,0,12,9600
1389,2023-06,4,6,3200,10800,10,14000
1389,2023-07,4,6,3200,10800,10,14000
1389,2023-08,5,5,4000,9000,10,13000
1389,2023-09,6,4,5600,7200,10,12800
1390,2023-02,4,0,3200,0,4,3200
1390,2023-03,4,0,3200,0,4,3200
1390,2023-04,5,0,4000,0,5,4000
1390,2023-08,7,0,5600,0,7,5600
1390,2023-09,7,0,5600,0,7,5600
1390,2023-10,5,0,4000,0,5,4000
1390,2023-11,5,0,4000,0,5,4000
1391,2023-03,4,1,3200,1800,5,5000
1391,2023-04,3,2,2400,3600,5,6000
1391,2023-05,2,0,1600,0,2,1600
1391,2023-06,4,0,3200,0,4,3200
1391,2023-07,3,0,2400,0,3,2400
1391,2023-08,3,0,2400,0,3,2400
1391,2023-09,3,0,2400,0,3,2400
1391,2023-10,2,0,1600,0,2,1600
1391,2023-11,4,0,3200,0,4,3200
1392,2023-02,0,4,0,7200,4,7200
1392,2023-03,0,1,0,1800,1,1800
1392,2023-05,0,1,0,1600,1,1600
1392,2023-06,0,1,0,1800,1,1800
1392,2023-08,0,3,0,5400,3,5400
1393,2023-03,7,5,5600,9000,12,14600
1393,2023-04,7,5,5600,9000,12,14600
1393,2023-05,5,7,4000,11200,12,15200
1393,2023-06,4,8,3200,14400,12,17600
1393,2023-07,5,0,4000,0,5,4000
1393,2023-09,4,0,3200,0,4,3200
1393,2023-10,8,0,6400,0,8,6400
1393,2023-11,7,0,5600,0,7,5600
1393,2023-12,7,0,5600,0,7,5600
1394,2023-05,0,3,0,4800,3,4800
1394,2023-06,0,3,0,5400,3,5400
1394,2023-07,0,2,0,3600,2,3600
1394,2023-08,0,3,0,5400,3,5400
1394,2023-10,0,3,0,5400,3,5400
1395,2023-12,0,4,0,7200,4,7200
1396,2023-02,0,4,0,7200,4,7200
1396,2023-03,0,4,0,7200,4,7200
1396,2023-04,0,5,0,9000,5,9000
1396,2023-05,0,6,0,9600,6,9600
1396,2023-06,0,7,0,12600,7,12600
1396,2023-07,0,4,0,7200,4,7200
1396,2023-08,0,8,0,14400,8,14400
1396,2023-09,0,7,0,12600,7,12600
1396,2023-10,0,4,0,7200,4,7200
1397,2023-07,0,1,0,1800,1,1800
1397,2023-08,0,1,0,1800,1,1800
1397,2023-09,0,1,0,1800,1,1800
1398,2023-02,0,4,0,7200,4,7200
1398,2023-03,0,5,0,9000,5,9000
1398,2023-04,0,6,0,10800,6,10800
1398,2023-05,0,5,0,8000,5,8000
1399,2023-01,8,0,6400,0,8,6400
1399,2023-02,8,0,6400,0,8,6400
1399,2023-03,12,0,9600,0,12,9600
1399,2023-12,9,0,7200,0,9,7200
1400,2023-02,5,1,4000,1800,6,5800
1400,2023-03,2,4,1600,7200,6,8800
1400,2023-04,3,3,2400,5400,6,7800
1400,2023-05,1,5,800,8000,6,8800
1400,2023-06,5,1,4000,1800,6,5800
1400,2023-07,2,4,1600,7200,6,8800
1400,2023-08,2,4,1600,7200,6,8800
1400,2023-09,2,4,1600,7200,6,8800
1400,2023-11,6,0,4800,0,6,4800
1400,2023-12,2,4,1600,7200,6,8800
1401,2023-09,0,3,0,5400,3,5400
1401,2023-10,0,4,0,7200,4,7200
1401,2023-11,0,3,0,5400,3,5400
1401,2023-12,0,3,0,5400,3,5400
1402,2023-06,6,0,4800,0,6,4800
1402,2023-07,8,0,6400,0,8,6400
1402,2023-08,4,0,3200,0,4,3200
1402,2023-11,4,0,3200,0,4,3200
1402,2023-12,5,0,4000,0,5,4000
1403,2023-03,0,3,0,5400,3,5400
1403,2023-04,0,2,0,3600,2,3600
1404,2023-05,6,4,4800,6400,10,11200
1404,2023-06,3,6,2400,10800,9,13200
1404,2023-07,6,4,4800,7200,10,12000
1404,2023-08,8,2,6400,3600,10,10000
1404,2023-09,5,4,4000,7200,9,11200
1405,2023-01,0,6,0,10800,6,10800
1405,2023-02,0,2,0,3600,2,3600
1405,2023-03,0,2,0,3600,2,3600
1405,2023-05,0,1,0,1600,1,1600
1406,2023-09,0,2,0,3600,2,3600
1406,2023-10,0,1,0,1800,1,1800
1406,2023-11,0,2,0,3600,2,3600
1407,2023-01,6,4,4800,7200,10,12000
1407,2023-02,7,3,5600,5400,10,11000
1407,2023-06,7,3,5600,5400,10,11000
1407,2023-07,6,4,4800,7200,10,12000
1407,2023-12,7,3,5600,5400,10,11000
1408,2023-01,4,1,3200,1800,5,5000
1408,2023-02,3,2,2400,3600,5,6000
1408,2023-03,4,1,3200,1800,5,5000
1408,2023-04,2,3,1600,5400,5,7000
1408,2023-05,2,1,1600,1600,3,3200
1408,2023-06,3,0,2400,0,3,2400
1408,2023-07,3,0,2400,0,3,2400
1408,2023-11,4,0,3200,0,4,3200
1408,2023-12,4,0,3200,0,4,3200
1409,2023-07,0,4,0,7200,4,7200
1409,2023-08,0,1,0,1800,1,1800
1409,2023-09,0,3,0,5400,3,5400
1410,2023-04,6,3,4800,5400,9,10200
1410,2023-05,8,2,7200,3200,10,10400
1410,2023-06,5,5,4800,9000,10,13800
1410,2023-07,8,2,6400,3600,10,10000
1410,2023-08,5,0,4000,0,5,4000
1410,2023-09,3,0,2400,0,3,2400
1410,2023-10,5,0,4000,0,5,4000
1410,2023-11,7,0,5600,0,7,5600
1411,2023-01,10,2,8000,3600,12,11600
1411,2023-02,10,1,8000,1800,11,9800
1411,2023-03,10,2,8000,3600,12,11600
1411,2023-04,9,3,7200,5400,12,12600
1411,2023-05,2,8,1600,12800,10,14400
1411,2023-06,11,0,8800,0,11,8800
1411,2023-07,12,0,9600,0,12,9600
1411,2023-10,8,0,6400,0,8,6400
1411,2023-11,9,0,7200,0,9,7200
1412,2023-01,2,0,1600,0,2,1600
1412,2023-02,3,0,2400,0,3,2400
1412,2023-04,5,0,4000,0,5,4000
1412,2023-05,2,2,1600,3200,4,4800
1413,2023-01,4,7,3200,12600,11,15800
1413,2023-02,4,8,3200,14400,12,17600
1413,2023-03,7,4,5600,7200,11,12800
1413,2023-04,7,0,5600,0,7,5600
1413,2023-06,5,0,4000,0,5,4000
1413,2023-08,5,0,4000,0,5,4000
1413,2023-12,5,0,4000,0,5,4000
1415,2023-01,0,3,0,5400,3,5400
1415,2023-04,0,1,0,1800,1,1800
1415,2023-05,0,2,0,3200,2,3200
1415,2023-06,0,2,0,3600,2,3600
1415,2023-07,0,3,0,5400,3,5400
1415,2023-08,0,1,0,1800,1,1800
1415,2023-09,0,3,0,5400,3,5400
1415,2023-10,0,2,0,3600,2,3600
1415,2023-11,0,2,0,3600,2,3600
1415,2023-12,0,1,0,1800,1,1800
1416,2023-04,3,2,2400,3600,5,6000
1416,2023-05,4,1,3200,1600,5,4800
1416,2023-06,2,0,1600,0,2,1600
1416,2023-09,3,0,2400,0,3,2400
1416,2023-10,4,0,3200,0,4,3200
1416,2023-11,2,0,1600,0,2,1600
1416,2023-12,4,0,3200,0,4,3200
1417,2023-01,5,0,4000,0,5,4000
1417,2023-02,6,0,4800,0,6,4800
1417,2023-03,6,0,4800,0,6,4800
1417,2023-04,4,0,3200,0,4,3200
1417,2023-06,2,0,1600,0,2,1600
1417,2023-07,2,0,1600,0,2,1600
1417,2023-08,6,0,4800,0,6,4800
1417,2023-09,2,0,1600,0,2,1600
1417,2023-11,5,0,4000,0,5,4000
1417,2023-12,3,0,2400,0,3,2400
1418,2023-01,4,6,3200,10800,10,14000
1418,2023-02,7,3,5600,5400,10,11000
1418,2023-03,5,5,4000,9000,10,13000
1418,2023-04,5,5,4000,9000,10,13000
1418,2023-05,1,7,800,11200,8,12000
1418,2023-06,7,0,5600,0,7,5600
1418,2023-07,4,0,3200,0,4,3200
1418,2023-08,4,0,3200,0,4,3200
1418,2023-09,6,0,4800,0,6,4800
1418,2023-10,6,0,4800,0,6,4800
1419,2023-01,6,4,4800,7200,10,12000
1419,2023-04,7,0,5600,0,7,5600
1419,2023-05,4,0,3200,0,4,3200
1419,2023-06,8,0,6400,0,8,6400
1419,2023-10,7,0,5600,0,7,5600
1419,2023-11,6,0,4800,0,6,4800
1419,2023-12,7,0,5600,0,7,5600
1420,2023-03,0,2,0,3600,2,3600
1420,2023-04,0,4,0,7200,4,7200
1420,2023-05,0,4,0,6400,4,6400
1420,2023-07,0,1,0,1800,1,1800
1420,2023-08,0,1,0,1800,1,1800
1420,2023-10,0,3,0,5400,3,5400
1420,2023-11,0,2,0,3600,2,3600
1420,2023-12,0,2,0,3600,2,3600
1421,2023-05,8,4,6400,6400,12,12800
1421,2023-06,11,1,8800,1800,12,10600
1421,2023-07,12,0,9600,0,12,9600
1422,2023-04,0,3,0,5400,3,5400
1422,2023-05,0,3,0,4800,3,4800
1422,2023-06,0,1,0,1800,1,1800
1422,2023-07,0,3,0,5400,3,5400
1422,2023-08,0,1,0,1800,1,1800
1422,2023-09,0,3,0,5400,3,5400
1422,2023-10,0,3,0,5400,3,5400
1423,2023-01,4,0,3200,0,4,3200
1423,2023-02,7,0,5600,0,7,5600
1423,2023-05,2,4,1600,6400,6,8000
1423,2023-09,5,0,4000,0,5,4000
1423,2023-10,7,0,5600,0,7,5600
1423,2023-11,6,0,4800,0,6,4800
1423,2023-12,6,0,4800,0,6,4800
1424,2023-02,13,3,10400,5400,16,15800
1424,2023-03,10,6,8000,10800,16,18800
1424,2023-04,12,4,9600,7200,16,16800
1424,2023-05,1,11,800,17600,12,18400
1424,2023-06,11,0,8800,0,11,8800
1424,2023-07,12,0,9600,0,12,9600
1424,2023-08,13,0,10400,0,13,10400
1424,2023-09,11,0,8800,0,11,8800
1424,2023-10,13,0,10400,0,13,10400
1425,2023-04,7,4,5600,7200,11,12800
1425,2023-05,1,11,800,17800,12,18600
1425,2023-06,8,4,6400,7200,12,13600
1425,2023-07,5,7,4000,12600,12,16600
1425,2023-08,4,8,3200,14400,12,17600
1425,2023-09,7,5,5600,9000,12,14600
1425,2023-11,4,7,3200,12600,11,15800
1425,2023-12,8,4,6400,7200,12,13600
1426,2023-01,0,3,0,5400,3,5400
1426,2023-02,0,3,0,5400,3,5400
1426,2023-05,0,3,0,4800,3,4800
1426,2023-06,0,3,0,5400,3,5400
1426,2023-07,0,4,0,7200,4,7200
1427,2023-05,2,4,1600,6400,6,8000
1427,2023-07,5,0,4000,0,5,4000
1427,2023-08,8,0,6400,0,8,6400
1427,2023-09,4,0,3200,0,4,3200
1427,2023-10,7,0,5600,0,7,5600
1427,2023-11,4,0,3200,0,4,3200
1428,2023-02,0,5,0,9000,5,9000
1428,2023-03,0,2,0,3600,2,3600
1428,2023-04,0,3,0,5400,3,5400
1428,2023-05,0,4,0,6400,4,6400
1428,2023-06,0,5,0,9000,5,9000
1428,2023-07,0,5,0,9000,5,9000
1428,2023-08,0,5,0,9000,5,9000
1428,2023-09,0,2,0,3600,2,3600
1428,2023-10,0,2,0,3600,2,3600
1428,2023-11,0,5,0,9000,5,9000
1428,2023-12,0,3,0,5400,3,5400
1429,2023-01,4,0,3200,0,4,3200
1429,2023-02,4,0,3200,0,4,3200
1429,2023-03,7,0,5600,0,7,5600
1429,2023-05,4,0,3200,0,4,3200
1429,2023-06,4,0,3200,0,4,3200
1429,2023-07,5,0,4000,0,5,4000
1429,2023-08,5,0,4000,0,5,4000
1429,2023-10,4,0,3200,0,4,3200
1429,2023-11,6,0,4800,0,6,4800
1430,2023-01,0,1,0,1800,1,1800
1430,2023-02,0,2,0,3600,2,3600
1431,2023-01,0,2,0,3600,2,3600
1431,2023-02,0,4,0,7200,4,7200
1431,2023-03,0,2,0,3600,2,3600
1431,2023-11,0,4,0,7200,4,7200
1431,2023-12,0,3,0,5400,3,5400
1432,2023-01,14,0,11200,0,14,11200
1432,2023-02,9,0,7200,0,9,7200
1432,2023-07,13,0,10400,0,13,10400
1432,2023-08,12,0,9600,0,12,9600
1432,2023-11,10,0,8000,0,10,8000
1432,2023-12,10,0,8000,0,10,8000
1433,2023-01,9,0,7200,0,9,7200
1433,2023-02,10,0,8000,0,10,8000
1433,2023-03,8,0,6400,0,8,6400
1433,2023-07,9,0,7200,0,9,7200
1433,2023-08,8,0,6400,0,8,6400
1433,2023-09,10,0,8000,0,10,8000
1433,2023-10,10,0,8000,0,10,8000
1433,2023-11,12,0,10400,0,12,10400
1433,2023-12,10,0,8000,0,10,8000
1434,2023-01,11,0,8800,0,11,8800
1434,2023-03,9,0,7200,0,9,7200
1434,2023-04,7,0,5600,0,7,5600
1434,2023-10,11,0,8800,0,11,8800
1434,2023-11,9,0,7200,0,9,7200
1434,2023-12,9,0,7200,0,9,7200
1435,2023-04,0,6,0,10800,6,10800
1435,2023-05,0,4,0,6400,4,6400
1435,2023-06,0,5,0,9000,5,9000
1435,2023-07,0,6,0,10800,6,10800
1436,2023-05,0,5,0,8000,5,8000
1436,2023-08,0,2,0,3600,2,3600
1437,2023-01,4,0,3200,0,4,3200
1437,2023-02,2,0,1600,0,2,1600
1437,2023-03,3,0,2400,0,3,2400
1437,2023-04,3,0,2400,0,3,2400
1437,2023-06,2,0,1600,0,2,1600
1437,2023-07,3,0,3200,0,3,3200
1437,2023-08,4,0,3200,0,4,3200
1437,2023-10,2,0,1600,0,2,1600
1437,2023-11,3,0,2400,0,3,2400
1438,2023-06,11,0,9600,0,11,9600
1438,2023-07,10,0,8000,0,10,8000
1438,2023-08,11,0,8800,0,11,8800
1438,2023-09,10,0,8000,0,10,8000
1438,2023-10,8,0,6400,0,8,6400
1439,2023-01,3,0,3200,0,3,3200
1439,2023-02,5,0,4000,0,5,4000
1439,2023-03,2,0,1600,0,2,1600
1439,2023-04,5,0,4000,0,5,4000
1439,2023-11,5,0,4000,0,5,4000
1439,2023-12,5,0,4000,0,5,4000
1440,2023-01,6,2,4800,3600,8,8400
1440,2023-02,6,2,4800,3600,8,8400
1440,2023-12,5,0,4000,0,5,4000
1441,2023-02,6,0,4800,0,6,4800
1441,2023-03,8,0,6400,0,8,6400
1441,2023-04,3,0,2400,0,3,2400
1441,2023-09,4,0,3200,0,4,3200
1441,2023-10,3,0,2400,0,3,2400
1441,2023-11,6,0,4800,0,6,4800
1441,2023-12,8,0,6400,0,8,6400
1442,2023-02,7,0,5600,0,7,5600
1442,2023-03,4,2,3200,3600,6,6800
1442,2023-04,6,0,4800,0,6,4800
1442,2023-05,6,0,4800,0,6,4800
1442,2023-06,4,2,3200,3600,6,6800
1442,2023-08,6,1,4800,1800,7,6600
1442,2023-11,6,1,4800,1800,7,6600
1443,2023-01,10,0,8000,0,10,8000
1443,2023-02,12,0,9600,0,12,9600
1443,2023-03,9,0,7200,0,9,7200
1443,2023-04,10,0,8000,0,10,8000
1443,2023-05,5,6,4000,9600,11,13600
1443,2023-07,9,0,7200,0,9,7200
1443,2023-09,10,0,8000,0,10,8000
1443,2023-10,11,0,8800,0,11,8800
1443,2023-11,11,0,8800,0,11,8800
1444,2023-05,3,0,2400,0,3,2400
1444,2023-06,4,0,3200,0,4,3200
1444,2023-07,4,0,3200,0,4,3200
1444,2023-08,2,0,1600,0,2,1600
1444,2023-09,3,0,2400,0,3,2400
1444,2023-10,3,0,2400,0,3,2400
1444,2023-11,3,0,2400,0,3,2400
1444,2023-12,4,0,3200,0,4,3200
1445,2023-03,5,6,4000,10800,11,14800
1445,2023-04,7,5,5600,9000,12,14600
1445,2023-05,3,9,2400,14400,12,16800
1445,2023-06,8,0,6400,0,8,6400
1445,2023-07,4,0,3200,0,4,3200
1445,2023-08,4,0,3200,0,4,3200
1445,2023-09,5,0,4800,0,5,4800
1445,2023-10,6,0,4800,0,6,4800
1445,2023-11,6,0,4800,0,6,4800
1445,2023-12,6,0,4800,0,6,4800
1446,2023-01,3,0,2400,0,3,2400
1447,2023-05,1,9,800,14400,10,15200
1447,2023-06,9,0,7200,0,9,7200
1447,2023-07,9,0,7200,0,9,7200
1447,2023-08,10,0,8000,0,10,8000
1448,2023-01,7,0,5600,0,7,5600
1448,2023-02,6,0,4800,0,6,4800
1448,2023-03,6,0,4800,0,6,4800
1448,2023-04,6,0,4800,0,6,4800
1448,2023-05,4,0,3200,0,4,3200
1448,2023-06,7,0,5600,0,7,5600
1448,2023-07,5,0,4000,0,5,4000
1449,2023-06,6,0,4800,0,6,4800
1449,2023-07,3,0,2400,0,3,2400
1449,2023-08,3,0,2400,0,3,2400
1449,2023-09,6,0,4800,0,6,4800
1449,2023-10,4,0,3200,0,4,3200
1449,2023-12,4,0,3200,0,4,3200
1450,2023-03,4,0,3200,0,4,3200
1450,2023-04,8,0,6400,0,8,6400
1450,2023-05,8,0,6400,0,8,6400
1450,2023-06,8,0,6400,0,8,6400
1450,2023-07,4,0,3200,0,4,3200
1450,2023-08,7,0,5600,0,7,5600
1450,2023-09,6,0,4800,0,6,4800
1450,2023-10,4,0,3200,0,4,3200
1450,2023-11,5,0,4000,0,5,4000
1450,2023-12,4,0,3200,0,4,3200
1451,2023-01,5,3,4000,5400,8,9400
1451,2023-02,6,1,4800,1800,7,6600
1451,2023-03,4,3,3200,5400,7,8600
